CollEn	particle	centrality	mass	beta	betaErr	temp	tempErr	n-v_prof	nErr	norm	normErr	dETdEta_data	dETdEta_d_err	dETdEtaLeft	dETdEtaLErr	dETdEtaRight	dETdEtaRErr	dETdEtaTotal	dETdEtaTErr	dETdy_d	dETdy_d_err	dETdyLeft	dETdyLErr	dETdyRight	dETdyRErr	dETdyTotal	dETdyTErr	dNdEta_d	dNdEta_d_err	dNdEtaLeft	dNdEtaLErr	dNdEtaRight	dNdEtaRErr	dNdEtaTotal	dNdEtaTErr	dNdy_d	dNdy_d_err	dNdyLeft	dNdyLErr	dNdyRight	dNdyRErr	dNdyTotal	dNdyTErr	Npart	NpartErr
19.6	pi+	6	0.13957	0.796452	0.0250064	0.0787078	0.00697378	4.40894	0.596207	4829.95	1933.23	5.48365	0.36445	1.01313	0.0908328	0.00224378	0.000201525	6.49902	0.455484	5.71334	0.379679	1.37426	0.133059	0.0022482	0.000201903	7.08985	0.51294	10.0267	0.66242	4.35155	0.420609	0.00100365	0.000201525	14.3792	1.08323	10.5823	0.699449	4.35155	0.420609	0.00100365	8.77184e-05	14.9348	1.12015	44	9
19.6	pi+	7	0.13957	0.783087	0.0257979	0.0794708	0.00696497	4.44074	0.641294	2576.09	1017.17	2.96433	0.196982	0.560339	0.0498365	0.00101199	9.46611e-05	3.52568	0.246913	3.09084	0.205374	0.759649	0.072882	0.00101399	9.48397e-05	3.8515	0.278351	5.48148	0.362242	2.4055	0.230424	0.000453849	9.46611e-05	7.88743	0.592761	5.78866	0.382722	2.4055	0.230424	0.000453849	4.13504e-05	8.19461	0.613188	26	7
19.6	pi+	8	0.13957	0.782369	0.0330166	0.0745682	0.00779533	3.82118	0.525736	1795.1	850.651	1.52201	0.101443	0.309674	0.0294904	0.000363698	3.3481e-05	1.83205	0.130967	1.58839	0.105851	0.42192	0.0437284	0.000364428	3.35455e-05	2.01067	0.149613	2.8518	0.188824	1.33577	0.138003	0.00016412	3.3481e-05	4.18774	0.326861	3.0136	0.199621	1.33577	0.138003	0.00016412	1.47849e-05	4.34953	0.337639	14	5
19.6	pi0	0	0.13497	0.819077	0.0343706	0.0759981	0.00956559	3.47615	0.478775	48660.7	26722.2	55.9529	3.72408	9.20636	0.954708	0.0310111	0.00269021	65.1903	4.68148	58.0033	3.85987	12.3283	1.39474	0.031068	0.00269489	70.3627	5.2573	98.7816	6.52295	40.1241	4.54828	0.013829	0.00269021	138.919	11.0739	103.678	6.84892	40.1241	4.54828	0.013829	0.00116653	143.816	11.3984	338	2
19.6	pi0	1	0.13497	0.78311	0.0153921	0.0842539	0.00491671	3.45732	0.379998	24349.4	5699.1	45.0131	2.99639	6.59866	0.266751	0.0245447	0.00175821	51.6363	3.2649	46.6767	3.10658	8.75887	0.380871	0.0245897	0.00176128	55.4602	3.48922	79.7883	5.26986	28.4957	1.24243	0.0109441	0.00175821	108.295	6.51404	83.7738	5.53525	28.4957	1.24243	0.0109441	0.000763566	112.28	6.77844	289	6
19.6	pi0	2	0.13497	0.810838	0.0303377	0.0787301	0.00867432	3.73079	0.53274	26009.3	12445.8	34.275	2.28121	5.59135	0.539727	0.0194628	0.00173154	39.8858	2.82267	35.537	2.36479	7.47065	0.78218	0.0194985	0.00173454	43.0271	3.1487	60.6711	4.00639	24.3142	2.5523	0.00867012	0.00173154	84.994	6.56042	63.6879	4.20723	24.3142	2.5523	0.00867012	0.000749125	88.0108	6.76028	225	9
19.6	pi0	3	0.13497	0.81198	0.0280924	0.0784339	0.00814912	3.96444	0.548047	18273	8349.86	22.9257	1.52553	3.88554	0.373016	0.0126502	0.0011328	26.8239	1.89968	23.7825	1.58228	5.19741	0.540536	0.0126734	0.00113476	28.9925	2.12396	40.8949	2.70087	16.9176	1.7638	0.00563566	0.0011328	57.8182	4.4658	42.953	2.83792	16.9176	1.7638	0.00563566	0.000490154	59.8762	4.60221	158	10
19.6	pi0	4	0.13497	0.808997	0.0260106	0.0786324	0.00755633	4.18983	0.567311	12323.4	5256.14	15.099	1.00419	2.65038	0.247492	0.00780807	0.000696626	17.7572	1.25238	15.6729	1.04222	3.5471	0.358067	0.00782238	0.000697835	19.2278	1.40098	27.185	1.79549	11.5468	1.16848	0.00348082	0.000696626	38.7353	2.96467	28.5699	1.88774	11.5468	1.16848	0.00348082	0.000301714	40.1202	3.05653	108	11
19.6	pi0	5	0.13497	0.803852	0.0258967	0.0784785	0.0073378	4.25187	0.573203	7888.77	3289.22	9.32772	0.619903	1.68752	0.156056	0.00431301	0.000382568	11.0196	0.776342	9.68791	0.643775	2.25967	0.225753	0.00432094	0.000383236	11.9519	0.869911	16.9466	1.11921	7.35629	0.736679	0.00192605	0.000382568	24.3048	1.85627	17.8191	1.17734	7.35629	0.736679	0.00192605	0.000166126	25.1773	1.91418	71	10
19.6	pi0	6	0.13497	0.93464	0.00376791	0.0382416	0.00132609	5.19918	0.735788	240708	59261.9	5.55413	0.368762	2.05079	0	0.00161222	0	7.60654	0.368762	5.77268	0.383249	3.05505	0	0.00161526	0	8.82934	0.383249	10.2015	0.673679	9.83258	0	0.000729094	0	20.0349	0.673679	10.7331	0.709107	9.83258	0	0.000729094	0	20.5665	0.709107	44	9
19.6	pi0	7	0.13497	0.787761	0.0270759	0.0777401	0.00702715	4.23782	0.574552	2814.49	1142.42	2.99998	0.199049	0.583996	0.0528992	0.000979613	8.54272e-05	3.58495	0.252033	3.12034	0.207029	0.783124	0.0766035	0.000981433	8.55785e-05	3.90444	0.283718	5.57479	0.368154	2.5497	0.249928	0.000439811	8.54272e-05	8.12492	0.618167	5.8687	0.387747	2.5497	0.249928	0.000439811	3.73984e-05	8.41884	0.637712	26	7
19.6	pi0	8	0.13497	0.926384	0.311619	0.0374923	42962.3	3.86067	42962.3	65173.8	1.04746	1.53951	0.102116	0.511205	0	0.000411617	0	2.05113	0.102116	1.60268	0.106307	0.751034	0	0.000412479	0	2.35413	0.106307	2.90163	0.191723	2.41986	0	0.000196311	0	5.32168	0.191723	3.05648	0.202051	2.41986	0	0.000196311	0	5.47653	0.202051	14	5
19.6	ka-	0	0.49368	0.759468	0.0234859	0.0808502	0.00774613	3.62268	0.299109	67233.8	51502.7	10.2127	0.634224	0.507144	0.03056	0.0104373	0.00101333	10.7303	0.665797	13.0984	0.809178	1.45941	0.0952067	0.0106919	0.00103651	14.5685	0.905422	11.5991	0.707098	0.93933	0.0571214	0.00456402	0.00101333	12.5429	0.765233	15.6153	0.950791	0.93933	0.0571214	0.00456402	0.000428742	16.5592	1.00834	338	2
19.6	ka-	1	0.49368	0.763096	0.0225436	0.0775189	0.0070821	3.5272	0.26084	78380.7	59190.9	8.34706	0.518139	0.429842	0.0258337	0.00750931	0.000684408	8.78441	0.544658	10.7305	0.662702	1.23977	0.0808207	0.00769348	0.000700236	11.978	0.744223	9.52249	0.580512	0.796352	0.0483091	0.00329343	0.000684408	10.3221	0.629506	12.847	0.782332	0.796352	0.0483091	0.00329343	0.000291233	13.6466	0.830932	289	6
19.6	ka-	2	0.49368	0.769038	0.0218265	0.0732771	0.00656566	3.45944	0.23413	94549.7	73319.1	6.14124	0.379541	0.333083	0.020794	0.00469277	0.000402263	6.47901	0.400737	7.92263	0.487456	0.963985	0.0655357	0.00480865	0.000411679	8.89143	0.553403	7.04867	0.428481	0.617324	0.0389165	0.00206551	0.000402263	7.66806	0.4678	9.54255	0.579772	0.617324	0.0389165	0.00206551	0.000172264	10.1619	0.618861	225	9
19.6	ka-	3	0.49368	0.762189	0.019584	0.0775408	0.00636578	4.09724	0.312738	41991.7	28670	4.14264	0.256359	0.23795	0.014272	0.00343671	0.000315011	4.38402	0.270946	5.37713	0.331248	0.68832	0.0446425	0.00352104	0.000322306	6.06898	0.376213	4.79802	0.292003	0.440991	0.0266882	0.00150767	0.000315011	5.24052	0.319007	6.53851	0.397745	0.440991	0.0266882	0.00150767	0.00013414	6.98101	0.424567	158	10
19.6	ka-	4	0.49368	0.767551	0.0165455	0.0753105	0.00549316	4.57254	0.337662	36089.4	22525	2.61437	0.161936	0.166577	0.00988282	0.00196036	0.000177868	2.78291	0.171997	3.42126	0.210989	0.483856	0.0309999	0.00200859	0.000182011	3.90713	0.242171	3.06558	0.186837	0.30886	0.0184861	0.000861158	0.000177868	3.3753	0.205501	4.21315	0.256715	0.30886	0.0184861	0.000861158	7.59761e-05	4.52287	0.275277	108	11
19.6	ka-	5	0.49368	0.743628	0.0173087	0.078167	0.00542491	4.83018	0.40395	16783	9682.54	1.56456	0.0968394	0.104897	0.00585593	0.000922677	8.45598e-05	1.67038	0.10278	2.0657	0.127336	0.304183	0.018257	0.00094548	8.6543e-05	2.37083	0.14568	1.86588	0.113745	0.19446	0.0109462	0.00040628	8.45598e-05	2.06074	0.124776	2.58321	0.157476	0.19446	0.0109462	0.00040628	3.62464e-05	2.77807	0.168458	71	10
19.6	ka-	6	0.49368	0.745336	0.0174393	0.0729788	0.00509993	4.80471	0.369186	17606.3	10812.8	0.86773	0.0541237	0.0647456	0.00379982	0.000370149	3.56619e-05	0.932845	0.0579592	1.15597	0.0717643	0.188766	0.0119715	0.000379394	3.65147e-05	1.34511	0.0837723	1.04974	0.0644178	0.120099	0.00711104	0.000163889	3.56619e-05	1.17	0.0715645	1.46555	0.0899024	0.120099	0.00711104	0.000163889	1.54418e-05	1.58581	0.0970289	44	9
19.6	ka-	7	0.49368	0.742247	0.0178052	0.0674893	0.00490343	4.56831	0.378191	18449.4	12464.9	0.425323	0.0267371	0.0354192	0.00208766	0.000298106	3.14038e-05	0.46104	0.0288562	0.572777	0.0358408	0.103858	0.00665418	0.000307216	3.23223e-05	0.676942	0.0425273	0.524359	0.0324796	0.0657421	0.00391172	0.000145374	3.14038e-05	0.590246	0.0364227	0.738733	0.0457272	0.0657421	0.00391172	0.000145374	1.49758e-05	0.80462	0.0496539	26	7
19.6	ka-	8	0.49368	0.758867	0.020312	0.0575332	0.00572117	4.40564	0.342595	43295.8	45733.2	0.194645	0.0127644	0.0189621	0.00149906	0.000141735	1.56327e-05	0.213749	0.0142791	0.26475	0.0172128	0.0563715	0.00496788	0.000146618	1.61532e-05	0.321268	0.0221968	0.243658	0.0156427	0.0352485	0.00282101	7.31986e-05	1.56327e-05	0.278979	0.0184793	0.346377	0.022149	0.0352485	0.00282101	7.31986e-05	7.93719e-06	0.381699	0.024978	14	5
19.6	ka+	0	0.49368	0.765406	0.0234061	0.0814399	0.00796018	3.51159	0.287974	97919.2	75979.6	16.4116	1.02045	0.770563	0.0461607	0.0192497	0.00186588	17.2014	1.06848	20.932	1.29435	2.21484	0.143659	0.0197172	0.00190826	23.1665	1.43992	18.4482	1.12511	1.42704	0.0862714	0.00839872	0.00186588	19.8836	1.21325	24.7037	1.50434	1.42704	0.0862714	0.00839872	0.000786464	26.1392	1.59139	338	2
19.6	ka+	1	0.49368	0.767293	0.021304	0.0826221	0.00759166	3.75683	0.321201	72897.7	52696.8	13.4767	0.839512	0.64429	0.0378133	0.0168266	0.00163408	14.1378	0.878959	17.2099	1.06593	1.85239	0.117399	0.0172337	0.001671	19.0795	1.185	15.1672	0.926225	1.19323	0.0706516	0.00732791	0.00163408	16.3678	0.99851	20.3439	1.24032	1.19323	0.0706516	0.00732791	0.000686855	21.5445	1.31166	289	6
19.6	ka+	2	0.49368	0.772396	0.0203932	0.0797566	0.00713771	3.81713	0.297917	72151.6	52323.7	9.82061	0.610178	0.494254	0.0298383	0.0112762	0.0010625	10.3261	0.641079	12.5848	0.777726	1.42476	0.0930672	0.0115501	0.00108667	14.0211	0.87188	11.1138	0.677532	0.915633	0.0557796	0.00492067	0.0010625	12.0344	0.734374	14.9632	0.911038	0.915633	0.0557796	0.00492067	0.000448228	15.8837	0.967265	225	9
19.6	ka+	3	0.49368	0.77282	0.0188135	0.078411	0.00657701	4.0763	0.312088	58052.6	40119.2	6.56067	0.406987	0.355207	0.0214624	0.00682485	0.000637096	6.92271	0.429086	8.45793	0.52203	1.02642	0.0670637	0.00699112	0.000651671	9.49134	0.589746	7.50008	0.456912	0.658222	0.0401296	0.00298276	0.000637096	8.16129	0.497678	10.1593	0.618341	0.658222	0.0401296	0.00298276	0.000269563	10.8206	0.65874	158	10
19.6	ka+	4	0.49368	0.784864	0.0156603	0.0675648	0.00483804	4.0403	0.255606	139387	92998.8	3.98016	0.245758	0.258159	0.0158858	0.00255448	0.000199552	4.24087	0.261843	5.19295	0.3194	0.754408	0.0505155	0.00261794	0.000204287	5.94997	0.37012	4.64405	0.282488	0.478981	0.0297592	0.00112784	0.000199552	5.12415	0.312446	6.36412	0.387125	0.478981	0.0297592	0.00112784	8.60672e-05	6.84423	0.416971	108	11
19.6	ka+	5	0.49368	0.771551	0.0165301	0.0690652	0.00489107	4.17419	0.273073	70761.2	45895.6	2.36396	0.145914	0.159929	0.00964482	0.00129711	0.000103455	2.52518	0.155662	3.10413	0.190904	0.466932	0.0305802	0.00132942	0.00010592	3.57239	0.22159	2.79103	0.16984	0.296701	0.018062	0.000573535	0.000103455	3.0883	0.188006	3.84621	0.234103	0.296701	0.018062	0.000573535	4.47127e-05	4.14349	0.25221	71	10
19.6	ka+	6	0.49368	0.768596	0.0146776	0.073378	0.00489016	5.10505	0.373574	24387.1	14269.5	1.31202	0.0818051	0.0935655	0.00552231	0.000839685	7.79154e-05	1.40643	0.0874053	1.73413	0.107613	0.272872	0.0173774	0.000860425	7.97455e-05	2.00786	0.12507	1.56209	0.0957997	0.173564	0.0103332	0.000369632	7.79154e-05	1.73603	0.106211	2.16823	0.132909	0.173564	0.0103332	0.000369632	3.34234e-05	2.34217	0.143276	44	9
19.6	ka+	7	0.49368	0.770329	0.0135087	0.0721657	0.00529853	5.73249	0.524152	14620.6	9552.62	0.631679	0.0398281	0.049984	0.00313546	0.000837675	9.4572e-05	0.682501	0.0430582	0.844076	0.0529794	0.146255	0.00993677	0.00086265	9.72147e-05	0.991194	0.0630134	0.765866	0.0476169	0.0927553	0.00587169	0.000403292	9.4572e-05	0.859024	0.0535831	1.0736	0.0666793	0.0927553	0.00587169	0.000403292	4.40449e-05	1.16676	0.072595	26	7
19.6	ka+	8	0.49368	0.764036	0.0129607	0.0722739	0.00565437	6.02544	0.704862	7079.76	4908.7	0.295883	0.0190524	0.0247333	0.00155136	0.000531066	7.27251e-05	0.321148	0.0206765	0.398207	0.0254554	0.0724208	0.00492662	0.000548617	7.49628e-05	0.471176	0.030457	0.363416	0.0229432	0.0459012	0.00290584	0.00026844	7.27251e-05	0.409585	0.0259218	0.512364	0.0322572	0.0459012	0.00290584	0.00026844	3.54429e-05	0.558534	0.0351985	14	5
19.6	pba	0	0.93827	0.705522	0.0614464	0.0776753	0.0224081	2.01891	0.310776	1.7532e+06	6.99171e+06	5.36314	0.454941	0.198548	0.0264424	0.0138246	0.00204977	5.57551	0.483433	7.8536	0.662265	0.703957	0.106599	0.0150104	0.00221073	8.57256	0.771074	2.29987	0.193367	0.102701	0.0137436	0.00411103	0.00204977	2.40668	0.209161	3.43873	0.288098	0.102701	0.0137436	0.00411103	0.00059101	3.54554	0.302432	338	2
19.6	pba	1	0.93827	0.695927	0.0847525	0.074378	0.0285249	1.98028	0.432206	2.679e+06	1.47684e+07	4.27733	0.361345	0.169091	0.0309574	0.00842108	0.00111527	4.45484	0.393418	6.31936	0.531237	0.600454	0.125845	0.00915135	0.00120392	6.92896	0.658285	1.84522	0.154633	0.087469	0.0160952	0.00251413	0.00111527	1.9352	0.171843	2.78224	0.232559	0.087469	0.0160952	0.00251413	0.000323168	2.87222	0.248977	289	6
19.6	pba	2	0.93827	0.686202	0.0765778	0.0796483	0.0265799	2.25316	0.360369	867145	3.91938e+06	3.36992	0.283916	0.145336	0.021815	0.00706337	0.00120596	3.52232	0.306937	5.01216	0.420465	0.517492	0.0886479	0.00767201	0.00130098	5.53732	0.510414	1.45797	0.12189	0.0751889	0.0113419	0.00210392	0.00120596	1.53526	0.134438	2.21379	0.184729	0.0751889	0.0113419	0.00210392	0.000348169	2.29108	0.196419	225	9
19.6	pba	3	0.93827	0.676505	0.0638678	0.0822311	0.022428	2.59474	0.333238	433841	1.56105e+06	2.37729	0.200205	0.115488	0.0147957	0.00465431	0.000771466	2.49743	0.215772	3.57471	0.299959	0.412883	0.0599499	0.00505503	0.000832452	3.99265	0.360741	1.03422	0.0864628	0.0597561	0.00769165	0.00138592	0.000771466	1.09536	0.0949259	1.58775	0.132585	0.0597561	0.00769165	0.00138592	0.000222941	1.6489	0.1405	158	10
19.6	pba	4	0.93827	0.655866	0.0874639	0.0824428	0.0294227	2.88062	0.380417	311349	1.46539e+06	1.59081	0.133502	0.0897557	0.014925	0.00232041	0.000475427	1.68289	0.148903	2.43473	0.20392	0.322237	0.0609857	0.00252174	0.000513306	2.75949	0.265419	0.698946	0.0582932	0.046449	0.00776138	0.000692869	0.000475427	0.746088	0.06653	1.09155	0.0910774	0.046449	0.00776138	0.000692869	0.000137801	1.1387	0.0989766	108	11
19.6	pba	5	0.93827	0.643424	0.0671073	0.0904564	0.0278831	3.95895	0.846469	69148.9	260134	1.02359	0.0862387	0.0659449	0.00961741	0.00155179	0.000389993	1.09108	0.0962461	1.59012	0.133753	0.237348	0.0388752	0.00168516	0.000420576	1.82916	0.173049	0.452779	0.0379115	0.0341303	0.00499934	0.00046177	0.000389993	0.487371	0.0433008	0.717763	0.0601551	0.0341303	0.00499934	0.00046177	0.000112361	0.752355	0.0652668	71	10
19.6	pba	6	0.93827	0.622848	0.0652512	0.0855471	0.0238965	4.22726	0.825638	92421.1	331417	0.609706	0.0514655	0.0466704	0.00678263	0.000565015	0.000129679	0.656942	0.0583779	0.967748	0.081654	0.169075	0.0276099	0.00061435	0.000140173	1.13744	0.109404	0.272847	0.0229079	0.0241604	0.0035266	0.000169093	0.000129679	0.297177	0.0265641	0.441429	0.0371386	0.0241604	0.0035266	0.000169093	3.7793e-05	0.465759	0.040703	44	9
19.6	pba	7	0.93827	0.61316	0.0397148	0.0786244	0.0136602	4.67118	0.794025	170246	409752	0.322331	0.0273871	0.0302627	0.00331176	0.000282108	4.47761e-05	0.352876	0.0307436	0.524186	0.0445735	0.11075	0.0135199	0.000309425	4.88543e-05	0.635245	0.0581422	0.146071	0.0123569	0.0156722	0.00172203	8.7221e-05	4.47761e-05	0.16183	0.0141237	0.24177	0.020516	0.0156722	0.00172203	8.7221e-05	1.3559e-05	0.257529	0.0222516	26	7
19.6	pba	8	0.93827	0.602207	0.0269617	0.0825801	0.0284255	7.10173	5.78769	49040	223947	0.154672	0.013564	0.0173491	0.0032374	0.000282912	0.000225058	0.172304	0.0170264	0.258346	0.0226111	0.0637234	0.0133375	0.000315869	0.000249745	0.322385	0.0361983	0.0710396	0.00619719	0.00898593	0.001684	9.23709e-05	0.000225058	0.0801179	0.00810625	0.120533	0.0105182	0.00898593	0.001684	9.23709e-05	7.20329e-05	0.129611	0.0122743	14	5
19.6	pro	0	0.93827	0.706384	0.0103224	0.079823	0.000320116	2.43808	0.267402	1.06674e+07	877254	8.35837	0.733643	0.0537446	0.00331634	0.0510066	0.00468048	8.46312	0.741639	11.2312	0.976618	0.156729	0.00998996	0.0553048	0.00505614	11.4432	0.991664	18.7297	1.59442	0.955931	0.064069	0.0341928	0.00468048	19.7198	1.66317	28.2908	2.41992	0.955931	0.064069	0.0341928	0.0030279	29.2809	2.48702	338	2
19.6	pro	1	0.93827	0.712548	0.0499089	0.0785493	0.0204195	2.64745	0.320705	1.11479e+07	3.98812e+07	6.73459	0.591221	0.0462278	0.00563393	0.0412422	0.0068958	6.82206	0.603751	9.06686	0.788541	0.135089	0.0175987	0.0447171	0.00742224	9.24667	0.813562	15.2114	1.29537	0.826694	0.1191	0.0276444	0.0068958	16.0657	1.42137	23.0532	1.97305	0.826694	0.1191	0.0276444	0.00430357	23.9075	2.09646	289	6
19.6	pro	2	0.93827	0.712536	0.0474301	0.0799635	0.0203856	2.90125	0.328128	6.82415e+06	2.36031e+07	5.00551	0.439347	0.0366458	0.0044658	0.0315346	0.00566761	5.07369	0.44948	6.75556	0.587472	0.107214	0.0139569	0.0341834	0.00609799	6.89695	0.607526	11.4218	0.973157	0.657321	0.0945159	0.0210895	0.00566761	12.1002	1.07334	17.391	1.48993	0.657321	0.0945159	0.0210895	0.00352318	18.0694	1.58796	225	9
19.6	pro	3	0.93827	0.705106	0.0336875	0.072058	0.0121846	2.92896	0.352852	2.04933e+07	5.16834e+07	3.06428	0.265953	0.0267074	0.00288055	0.0127898	0.00127096	3.10378	0.270105	4.191	0.360941	0.0784438	0.00899136	0.013888	0.00137366	4.28333	0.371306	7.35084	0.623726	0.483989	0.0608233	0.00869345	0.00127096	7.84352	0.68582	11.3518	0.970638	0.483989	0.0608233	0.00869345	0.00082673	11.8445	1.03229	158	10
19.6	pro	4	0.93827	0.689088	0.0380287	0.0749954	0.0135446	3.26829	0.390517	7.51556e+06	1.95774e+07	1.79016	0.154685	0.0178662	0.00196496	0.00675959	0.000790844	1.81478	0.157441	2.47382	0.212299	0.0525202	0.00614616	0.0073405	0.000854213	2.53368	0.219299	4.46416	0.378682	0.324448	0.041693	0.00459754	0.000790844	4.79321	0.421166	6.98307	0.597849	0.324448	0.041693	0.00459754	0.000511249	7.31211	0.640053	108	11
19.6	pro	5	0.93827	0.689376	0.0316057	0.0781124	0.0124174	3.90714	0.436649	2.763e+06	6.12982e+06	1.07386	0.0930138	0.0118288	0.001635	0.00441705	0.00483173	1.09011	0.0994806	1.49101	0.128267	0.0348201	0.00505327	0.00479406	0.00522994	1.53062	0.13855	2.72817	0.232137	0.215555	0.0336707	0.00298916	0.00483173	2.94671	0.27064	4.30366	0.369869	0.215555	0.0336707	0.00298916	0.00318677	4.52221	0.406726	71	10
19.6	pro	6	0.93827	0.667309	0.0319169	0.0780742	0.0117028	4.4797	0.524598	1.66225e+06	3.4908e+06	0.537479	0.0462052	0.00733131	0.00074171	0.00161948	0.000212906	0.546429	0.0471598	0.760692	0.0650761	0.0216292	0.00231794	0.00175908	0.000230036	0.78408	0.0676241	1.4621	0.124479	0.134362	0.0157033	0.00110395	0.000212906	1.59757	0.140395	2.35491	0.203015	0.134362	0.0157033	0.00110395	0.000138034	2.49038	0.218856	44	9
19.6	pro	7	0.93827	0.665822	0.0231795	0.0788867	0.00852528	5.22465	0.597695	782231	1.182e+06	0.266253	0.0229621	0.00405031	0.000357034	0.000775158	9.27988e-05	0.271079	0.023412	0.379908	0.0326121	0.0119675	0.00110959	0.000841912	0.0001003	0.392717	0.033822	0.745689	0.0637737	0.0745174	0.00745747	0.000528028	9.27988e-05	0.820735	0.071324	1.21359	0.105174	0.0745174	0.00745747	0.000528028	6.03647e-05	1.28864	0.112692	26	7
19.6	pro	8	0.93827	0.642987	0.034432	0.0751927	0.0119826	5.3315	0.678007	747565	1.7332e+06	0.11233	0.00975689	0.0020512	0.000299203	0.000204321	0.00024933	0.114586	0.0103054	0.163398	0.0141285	0.00607788	0.000934392	0.000222209	0.000270607	0.169698	0.0153335	0.335555	0.0289401	0.0380144	0.00632049	0.000140884	0.00024933	0.373711	0.03551	0.555829	0.0486092	0.0380144	0.00632049	0.000140884	0.000168717	0.593985	0.0550985	14	5
19.6	eta	0	0.54786	0.780676	0.00826156	0.0573744	0.00350782	9.3796	0.82692	1.6715e+07	1.20901e+07	26.9692	2.06963	3.3538	0.234752	0.00637094	0.00133777	30.3294	2.30572	39.3845	2.90511	10.9893	0.834709	0.00657037	0.00137889	50.3803	3.74119	32.5432	2.30424	5.70421	0.402307	0.00283493	0.00133777	38.2502	2.70789	49.9728	3.46688	5.70421	0.402307	0.00283493	0.000590044	55.6799	3.86978	338	2
19.6	eta	1	0.54786	0.781399	0.00832425	0.0559314	0.00354893	9.39549	0.840273	1.83968e+07	1.4098e+07	21.6964	1.73948	2.79599	0.20133	0.00454583	0.00102774	24.4969	1.94184	31.7563	2.42094	9.18904	0.719906	0.00468868	0.00105954	40.95	3.1419	26.2334	1.90127	4.75675	0.345203	0.00202658	0.00102774	30.9922	2.2475	40.379	2.84782	4.75675	0.345203	0.00202658	0.000454831	45.1378	3.19348	289	6
19.6	eta	2	0.54786	0.778023	0.00889691	0.0558631	0.0038226	9.11553	0.886059	1.41352e+07	1.16539e+07	16.5204	1.41874	2.11414	0.155197	0.0032162	0.000846857	18.6378	1.57478	24.1583	1.94177	6.94612	0.556396	0.0033169	0.000873125	31.1077	2.49904	19.9665	1.50294	3.59664	0.266167	0.00143479	0.000846857	23.5646	1.76995	30.6975	2.22454	3.59664	0.266167	0.00143479	0.000375221	34.2956	2.49108	225	9
19.6	eta	3	0.54786	0.776133	0.00957417	0.0536022	0.00397994	9.03399	0.931487	1.59583e+07	1.47503e+07	11.0499	1.0885	1.498	0.115814	0.00162939	0.000505517	12.5495	1.20482	16.2256	1.45166	4.94562	0.419265	0.00168104	0.000521346	21.1729	1.87145	13.4128	1.09329	2.54954	0.198794	0.000729557	0.000505517	15.9631	1.29259	20.7032	1.58937	2.54954	0.198794	0.000729557	0.000225075	23.2535	1.78839	158	10
19.6	eta	4	0.54786	0.771542	0.00854001	0.0515422	0.00324556	8.91746	0.100152	1.76237e+07	1.45247e+07	7.27785	0.86822	1.04599	0.0849918	0.000754994	0.000346408	8.3246	0.953559	10.7385	1.12086	3.46957	0.307995	0.000779121	0.000357378	14.2088	1.42921	8.88295	0.81599	1.78099	0.1459	0.000339501	0.000346408	10.6643	0.962237	13.7707	1.15528	1.78099	0.1459	0.000339501	0.000155082	15.5521	1.30134	108	11
19.6	eta	5	0.54786	0.764225	0.0132518	0.0493247	0.00508443	8.57298	1.13579	1.96716e+07	2.69303e+07	4.49606	0.712021	0.682435	0.0674678	0.000291549	0.000145923	5.17879	0.779635	6.66468	0.882252	2.27499	0.248952	0.000300946	0.000150629	8.93997	1.13135	5.51871	0.615339	1.16248	0.115999	0.000131661	0.000145923	6.68132	0.731484	8.58883	0.836803	1.16248	0.115999	0.000131661	6.59468e-05	9.75144	0.952868	71	10
19.6	eta	6	0.54786	0.756841	0.0174799	0.0487765	0.000219704	8.57316	0.926813	1.39398e+07	1.1953e+06	2.67723	0.615329	0.421577	0.0231982	0.000130278	8.0562e-05	3.09894	0.638607	3.99079	0.732	1.4075	0.0808102	0.000134491	8.31425e-05	5.39843	0.812893	3.30875	0.488624	0.718223	0.0396809	5.8934e-05	8.0562e-05	4.02703	0.528385	5.17346	0.632943	0.718223	0.0396809	5.8934e-05	3.62698e-05	5.89174	0.67266	44	9
19.6	eta	7	0.54786	0.502728	0.0533772	0.0817019	0.000195181	12363.2	1.41421	27413.2	629.708	1.4458	0.554574	0.1591	0.0046984	1.60413e-07	9.84895e-09	1.6049	0.559272	2.16805	0.635287	0.507928	0.0149282	1.65845e-07	1.01823e-08	2.67598	0.650215	1.80054	0.406979	0.269967	0.00796888	7.42556e-08	9.84895e-09	2.0705	0.414948	2.82858	0.498957	0.269967	0.00796888	7.42556e-08	4.55845e-09	3.09854	0.506926	26	7
19.6	eta	8	0.54786	0.994146	0.329731	0.0679913	0.000169344	30.4477	1.30078	86624.7	1.32748	0.742061	0.451927	0.100736	0	0.0370794	0	0.879877	0.451927	1.12057	0.510088	0.326648	0	0.037828	0	1.48504	0.510088	0.932966	0.328836	0.171177	0	0.0130339	0	1.11718	0.328836	1.47322	0.390297	0.171177	0	0.0130339	0	1.65744	0.390297	14	5
